id_proposta,pd,score_1a10,decisao,taxa_am,prazo_meses,pct_entrada_minima
P002832,0.1046437470,4,NEGAR,,,
P002833,0.0514143996,7,APROVAR,0.0250000000,60,0.1500000000
P002834,0.3672478052,1,NEGAR,,,
P002835,0.0574821025,7,APROVAR,0.0250000000,60,0.1500000000
P002836,0.0487975925,8,APROVAR,0.0240000000,60,0.1500000000
P002837,0.0279988455,9,APROVAR,0.0230000000,60,0.1000000000
P002838,0.2063666088,3,NEGAR,,,
P002839,0.1430490708,4,NEGAR,,,
P002840,0.0348189405,9,APROVAR,0.0230000000,60,0.1000000000
P002841,0.2598082526,2,NEGAR,,,
P002842,0.0727718765,6,APROVAR,0.0260000000,48,0.2000000000
P002843,0.0507825487,7,APROVAR,0.0250000000,60,0.1500000000
P002844,0.0850743811,5,NEGAR,,,
P002845,0.0489819631,8,APROVAR,0.0240000000,60,0.1500000000
P002846,0.0749492320,6,APROVAR,0.0260000000,48,0.2000000000
P002847,0.0295430603,9,APROVAR,0.0230000000,60,0.1000000000
P002848,0.4780165061,1,NEGAR,,,
P002849,0.1176794513,4,NEGAR,,,
P002850,0.0878798350,5,NEGAR,,,
P002851,0.0467748662,8,APROVAR,0.0240000000,60,0.1500000000
P002852,0.0407437794,8,APROVAR,0.0240000000,60,0.1500000000
P002853,0.0484696897,8,APROVAR,0.0240000000,60,0.1500000000
P002854,0.1193535032,4,NEGAR,,,
P002855,0.3244732348,2,NEGAR,,,
P002856,0.3239719401,2,NEGAR,,,
P002857,0.2199070486,3,NEGAR,,,
P002858,0.0503749787,7,APROVAR,0.0250000000,60,0.1500000000
P002859,0.2592464824,2,NEGAR,,,
P002860,0.1793679032,3,NEGAR,,,
P002861,0.0965613017,5,NEGAR,,,
P002862,0.0312056947,9,APROVAR,0.0230000000,60,0.1000000000
P002863,0.4773579066,1,NEGAR,,,
P002864,0.1093273040,4,NEGAR,,,
P002865,0.1599520037,3,NEGAR,,,
P002866,0.3294199365,2,NEGAR,,,
P002867,0.1497422678,4,NEGAR,,,
P002868,0.0278337907,9,APROVAR,0.0230000000,60,0.1000000000
P002869,0.3247638012,2,NEGAR,,,
P002870,0.0529248403,7,APROVAR,0.0250000000,60,0.1500000000
P002871,0.0280172703,9,APROVAR,0.0230000000,60,0.1000000000
P002872,0.1424893437,4,NEGAR,,,
P002873,0.4667536101,1,NEGAR,,,
P002874,0.0371343578,8,APROVAR,0.0240000000,60,0.1500000000
P002875,0.0306833433,9,APROVAR,0.0230000000,60,0.1000000000
P002876,0.2327724889,2,NEGAR,,,
P002877,0.0799449132,5,NEGAR,,,
P002878,0.4725213016,1,NEGAR,,,
P002879,0.2838659785,2,NEGAR,,,
P002880,0.0927495755,5,NEGAR,,,
P002881,0.0755924259,5,NEGAR,,,
P002882,0.4550563610,1,NEGAR,,,
P002883,0.0639301789,6,APROVAR,0.0260000000,48,0.2000000000
P002884,0.0438069568,8,APROVAR,0.0240000000,60,0.1500000000
P002885,0.0510679536,7,APROVAR,0.0250000000,60,0.1500000000
P002886,0.4633557383,1,NEGAR,,,
P002887,0.2763479504,2,NEGAR,,,
P002888,0.1953853494,3,NEGAR,,,
P002889,0.0640602353,6,APROVAR,0.0260000000,48,0.2000000000
P002890,0.1326637159,4,NEGAR,,,
P002891,0.0344424377,9,APROVAR,0.0230000000,60,0.1000000000
P002892,0.0376149849,8,APROVAR,0.0240000000,60,0.1500000000
P002893,0.4443605066,1,NEGAR,,,
P002894,0.4262794650,1,NEGAR,,,
P002895,0.2614644583,2,NEGAR,,,
P002896,0.0853456657,5,NEGAR,,,
P002897,0.1272675588,4,NEGAR,,,
P002898,0.2625073686,2,NEGAR,,,
P002899,0.1805824588,3,NEGAR,,,
P002900,0.0884842775,5,NEGAR,,,
P002901,0.0875984626,5,NEGAR,,,
P002902,0.0491693144,8,APROVAR,0.0240000000,60,0.1500000000
P002903,0.1661494090,3,NEGAR,,,
P002904,0.2185282497,3,NEGAR,,,
P002905,0.1179761220,4,NEGAR,,,
P002906,0.1464920107,4,NEGAR,,,
P002907,0.1041308483,4,NEGAR,,,
P002908,0.0405784651,8,APROVAR,0.0240000000,60,0.1500000000
P002909,0.0812651019,5,NEGAR,,,
P002910,0.3789450723,1,NEGAR,,,
P002911,0.2089312533,3,NEGAR,,,
P002912,0.0301218282,9,APROVAR,0.0230000000,60,0.1000000000
P002913,0.0186541636,10,APROVAR,0.0225000000,60,0.1000000000
P002914,0.0423459798,8,APROVAR,0.0240000000,60,0.1500000000
P002915,0.1905127210,3,NEGAR,,,
P002916,0.0279693464,9,APROVAR,0.0230000000,60,0.1000000000
P002917,0.1424966191,4,NEGAR,,,
P002918,0.1832806904,3,NEGAR,,,
P002919,0.2946630526,2,NEGAR,,,
P002920,0.0281389979,9,APROVAR,0.0230000000,60,0.1000000000
P002921,0.0373214942,8,APROVAR,0.0240000000,60,0.1500000000
P002922,0.0280302116,9,APROVAR,0.0230000000,60,0.1000000000
P002923,0.4082732146,1,NEGAR,,,
P002924,0.2536738560,2,NEGAR,,,
P002925,0.0862520810,5,NEGAR,,,
P002926,0.3017407684,2,NEGAR,,,
P002927,0.2612537704,2,NEGAR,,,
P002928,0.0818813214,5,NEGAR,,,
P002929,0.0542164758,7,APROVAR,0.0250000000,60,0.1500000000
P002930,0.0225039799,9,APROVAR,0.0230000000,60,0.1000000000
P002931,0.0427698892,8,APROVAR,0.0240000000,60,0.1500000000
P002932,0.2796038870,2,NEGAR,,,
P002933,0.0304676772,9,APROVAR,0.0230000000,60,0.1000000000
P002934,0.0237040880,9,APROVAR,0.0230000000,60,0.1000000000
P002935,0.0200612017,9,APROVAR,0.0230000000,60,0.1000000000
P002936,0.1694964972,3,NEGAR,,,
P002937,0.0286863034,9,APROVAR,0.0230000000,60,0.1000000000
P002938,0.0361011457,8,APROVAR,0.0240000000,60,0.1500000000
P002939,0.1655946974,3,NEGAR,,,
P002940,0.1621940313,3,NEGAR,,,
P002941,0.1656158448,3,NEGAR,,,
P002942,0.0697937923,6,APROVAR,0.0260000000,48,0.2000000000
P002943,0.3055848012,2,NEGAR,,,
P002944,0.1219229523,4,NEGAR,,,
P002945,0.0408061969,8,APROVAR,0.0240000000,60,0.1500000000
P002946,0.0693072357,6,APROVAR,0.0260000000,48,0.2000000000
P002947,0.0210111762,9,APROVAR,0.0230000000,60,0.1000000000
P002948,0.0267982289,9,APROVAR,0.0230000000,60,0.1000000000
P002949,0.0265380520,9,APROVAR,0.0230000000,60,0.1000000000
P002950,0.0230007128,9,APROVAR,0.0230000000,60,0.1000000000
P002951,0.3029501003,2,NEGAR,,,
P002952,0.2957644630,2,NEGAR,,,
P002953,0.0784981719,5,NEGAR,,,
P002954,0.0451158351,8,APROVAR,0.0240000000,60,0.1500000000
P002955,0.2234276358,2,NEGAR,,,
P002956,0.0505808023,7,APROVAR,0.0250000000,60,0.1500000000
P002957,0.0434558478,8,APROVAR,0.0240000000,60,0.1500000000
P002958,0.2374306144,2,NEGAR,,,
P002959,0.0475257781,8,APROVAR,0.0240000000,60,0.1500000000
P002960,0.1316423660,4,NEGAR,,,
P002961,0.0318034009,9,APROVAR,0.0230000000,60,0.1000000000
P002962,0.1390420737,4,NEGAR,,,
P002963,0.1332522071,4,NEGAR,,,
P002964,0.0376639381,8,APROVAR,0.0240000000,60,0.1500000000
P002965,0.0967557155,5,NEGAR,,,
P002966,0.0346586345,9,APROVAR,0.0230000000,60,0.1000000000
P002967,0.0658676919,6,APROVAR,0.0260000000,48,0.2000000000
P002968,0.3323790065,2,NEGAR,,,
P002969,0.3997158386,1,NEGAR,,,
P002970,0.3249864482,2,NEGAR,,,
P002971,0.3029449511,2,NEGAR,,,
P002972,0.0778164386,5,NEGAR,,,
P002973,0.1577012362,3,NEGAR,,,
P002974,0.0499081422,8,APROVAR,0.0240000000,60,0.1500000000
P002975,0.0341327253,9,APROVAR,0.0230000000,60,0.1000000000
P002976,0.3564146085,1,NEGAR,,,
P002977,0.3193180516,2,NEGAR,,,
P002978,0.0488312601,8,APROVAR,0.0240000000,60,0.1500000000
P002979,0.2481163825,2,NEGAR,,,
P002980,0.0369028698,8,APROVAR,0.0240000000,60,0.1500000000
P002981,0.2055850711,3,NEGAR,,,
P002982,0.0873679469,5,NEGAR,,,
P002983,0.0506943626,7,APROVAR,0.0250000000,60,0.1500000000
P002984,0.0859453812,5,NEGAR,,,
P002985,0.0353198570,8,APROVAR,0.0240000000,60,0.1500000000
P002986,0.4165916285,1,NEGAR,,,
P002987,0.0798394518,5,NEGAR,,,
P002988,0.2910137749,2,NEGAR,,,
P002989,0.2500657455,2,NEGAR,,,
P002990,0.3239053258,2,NEGAR,,,
P002991,0.0553051271,7,APROVAR,0.0250000000,60,0.1500000000
P002992,0.0645676630,6,APROVAR,0.0260000000,48,0.2000000000
P002993,0.1704075545,3,NEGAR,,,
P002994,0.2280734976,2,NEGAR,,,
P002995,0.1405336048,4,NEGAR,,,
P002996,0.0457594034,8,APROVAR,0.0240000000,60,0.1500000000
P002997,0.1589382271,3,NEGAR,,,
P002998,0.2465978822,2,NEGAR,,,
P002999,0.2149754910,3,NEGAR,,,
P003000,0.0354202392,8,APROVAR,0.0240000000,60,0.1500000000
P003001,0.1997401595,3,NEGAR,,,
P003002,0.0402289920,8,APROVAR,0.0240000000,60,0.1500000000
P003003,0.2063295154,3,NEGAR,,,
P003004,0.5262659408,1,NEGAR,,,
P003005,0.0469329807,8,APROVAR,0.0240000000,60,0.1500000000
P003006,0.0294749082,9,APROVAR,0.0230000000,60,0.1000000000
P003007,0.0313757624,9,APROVAR,0.0230000000,60,0.1000000000
P003008,0.0447727813,8,APROVAR,0.0240000000,60,0.1500000000
P003009,0.0341529642,9,APROVAR,0.0230000000,60,0.1000000000
P003010,0.0530021568,7,APROVAR,0.0250000000,60,0.1500000000
P003011,0.0898630951,5,NEGAR,,,
P003012,0.0378600258,8,APROVAR,0.0240000000,60,0.1500000000
P003013,0.0391800408,8,APROVAR,0.0240000000,60,0.1500000000
P003014,0.2241457738,2,NEGAR,,,
P003015,0.2928795749,2,NEGAR,,,
P003016,0.2708526117,2,NEGAR,,,
P003017,0.0609363741,6,APROVAR,0.0260000000,48,0.2000000000
P003018,0.4136975014,1,NEGAR,,,
P003019,0.2455432235,2,NEGAR,,,
P003020,0.0410307868,8,APROVAR,0.0240000000,60,0.1500000000
P003021,0.1003927838,4,NEGAR,,,
P003022,0.0922615606,5,NEGAR,,,
P003023,0.0664184780,6,APROVAR,0.0260000000,48,0.2000000000
P003024,0.0321312279,9,APROVAR,0.0230000000,60,0.1000000000
P003025,0.0385295999,8,APROVAR,0.0240000000,60,0.1500000000
P003026,0.1643526374,3,NEGAR,,,
P003027,0.0675972264,6,APROVAR,0.0260000000,48,0.2000000000
P003028,0.5958387532,1,NEGAR,,,
P003029,0.1318384241,4,NEGAR,,,
P003030,0.0436494845,8,APROVAR,0.0240000000,60,0.1500000000
P003031,0.0402252091,8,APROVAR,0.0240000000,60,0.1500000000
P003032,0.1076330210,4,NEGAR,,,
P003033,0.0884458409,5,NEGAR,,,
P003034,0.0313623786,9,APROVAR,0.0230000000,60,0.1000000000
P003035,0.4758070822,1,NEGAR,,,
P003036,0.0577900858,7,APROVAR,0.0250000000,60,0.1500000000
P003037,0.0188103550,10,APROVAR,0.0225000000,60,0.1000000000
P003038,0.3084715317,2,NEGAR,,,
P003039,0.0462883551,8,APROVAR,0.0240000000,60,0.1500000000
P003040,0.0520016258,7,APROVAR,0.0250000000,60,0.1500000000
P003041,0.4203931374,1,NEGAR,,,
P003042,0.4360245348,1,NEGAR,,,
P003043,0.0513802818,7,APROVAR,0.0250000000,60,0.1500000000
P003044,0.0583205766,7,APROVAR,0.0250000000,60,0.1500000000
P003045,0.1179368219,4,NEGAR,,,
P003046,0.0635563166,6,APROVAR,0.0260000000,48,0.2000000000
P003047,0.3315257040,2,NEGAR,,,
P003048,0.0606175764,6,APROVAR,0.0260000000,48,0.2000000000
P003049,0.0449584174,8,APROVAR,0.0240000000,60,0.1500000000
P003050,0.0386626109,8,APROVAR,0.0240000000,60,0.1500000000
P003051,0.3794499373,1,NEGAR,,,
P003052,0.0182458223,10,APROVAR,0.0225000000,60,0.1000000000
P003053,0.0316037389,9,APROVAR,0.0230000000,60,0.1000000000
P003054,0.0426008718,8,APROVAR,0.0240000000,60,0.1500000000
P003055,0.3154489678,2,NEGAR,,,
P003056,0.3368809669,2,NEGAR,,,
P003057,0.0303127001,9,APROVAR,0.0230000000,60,0.1000000000
P003058,0.0329973481,9,APROVAR,0.0230000000,60,0.1000000000
P003059,0.0434325198,8,APROVAR,0.0240000000,60,0.1500000000
P003060,0.0355844995,8,APROVAR,0.0240000000,60,0.1500000000
P003061,0.1105971469,4,NEGAR,,,
P003062,0.2482498265,2,NEGAR,,,
P003063,0.0254666869,9,APROVAR,0.0230000000,60,0.1000000000
P003064,0.0782507927,5,NEGAR,,,
P003065,0.0647291676,6,APROVAR,0.0260000000,48,0.2000000000
P003066,0.0603616759,6,APROVAR,0.0260000000,48,0.2000000000
P003067,0.0960530674,5,NEGAR,,,
P003068,0.2713910579,2,NEGAR,,,
P003069,0.0238013303,9,APROVAR,0.0230000000,60,0.1000000000
P003070,0.3049309891,2,NEGAR,,,
P003071,0.0796179634,5,NEGAR,,,
P003072,0.1566637417,3,NEGAR,,,
P003073,0.0907504574,5,NEGAR,,,
P003074,0.2386172875,2,NEGAR,,,
P003075,0.0708453658,6,APROVAR,0.0260000000,48,0.2000000000
P003076,0.1811813120,3,NEGAR,,,
P003077,0.2579866779,2,NEGAR,,,
P003078,0.4162908294,1,NEGAR,,,
P003079,0.2852175737,2,NEGAR,,,
P003080,0.0325413502,9,APROVAR,0.0230000000,60,0.1000000000
P003081,0.1013191609,4,NEGAR,,,
P003082,0.0478017250,8,APROVAR,0.0240000000,60,0.1500000000
P003083,0.0397710528,8,APROVAR,0.0240000000,60,0.1500000000
P003084,0.3361662068,2,NEGAR,,,
P003085,0.0535441709,7,APROVAR,0.0250000000,60,0.1500000000
P003086,0.0867143269,5,NEGAR,,,
P003087,0.0597570922,7,APROVAR,0.0250000000,60,0.1500000000
P003088,0.1585437654,3,NEGAR,,,
P003089,0.0549047953,7,APROVAR,0.0250000000,60,0.1500000000
P003090,0.4953404629,1,NEGAR,,,
P003091,0.0240061972,9,APROVAR,0.0230000000,60,0.1000000000
P003092,0.4010003661,1,NEGAR,,,
P003093,0.0316154149,9,APROVAR,0.0230000000,60,0.1000000000
P003094,0.0785013604,5,NEGAR,,,
P003095,0.0691615099,6,APROVAR,0.0260000000,48,0.2000000000
P003096,0.3468961011,2,NEGAR,,,
P003097,0.0391728406,8,APROVAR,0.0240000000,60,0.1500000000
P003098,0.0786099595,5,NEGAR,,,
P003099,0.0635291127,6,APROVAR,0.0260000000,48,0.2000000000
P003100,0.1737077133,3,NEGAR,,,
P003101,0.0405881357,8,APROVAR,0.0240000000,60,0.1500000000
P003102,0.4486753062,1,NEGAR,,,
P003103,0.4141510308,1,NEGAR,,,
P003104,0.2097996882,3,NEGAR,,,
P003105,0.0463622986,8,APROVAR,0.0240000000,60,0.1500000000
P003106,0.0365616526,8,APROVAR,0.0240000000,60,0.1500000000
P003107,0.1009644680,4,NEGAR,,,
P003108,0.1779688952,3,NEGAR,,,
P003109,0.1606615650,3,NEGAR,,,
P003110,0.0537543630,7,APROVAR,0.0250000000,60,0.1500000000
P003111,0.1532885802,3,NEGAR,,,
P003112,0.0651283073,6,APROVAR,0.0260000000,48,0.2000000000
P003113,0.1238469374,4,NEGAR,,,
P003114,0.0300834464,9,APROVAR,0.0230000000,60,0.1000000000
P003115,0.0195843085,10,APROVAR,0.0225000000,60,0.1000000000
P003116,0.1302057551,4,NEGAR,,,
P003117,0.0518283211,7,APROVAR,0.0250000000,60,0.1500000000
P003118,0.2865410853,2,NEGAR,,,
P003119,0.2421918339,2,NEGAR,,,
P003120,0.0402398211,8,APROVAR,0.0240000000,60,0.1500000000
P003121,0.2982268478,2,NEGAR,,,
P003122,0.0363482061,8,APROVAR,0.0240000000,60,0.1500000000
P003123,0.4500890532,1,NEGAR,,,
P003124,0.3125626345,2,NEGAR,,,
P003125,0.0337388528,9,APROVAR,0.0230000000,60,0.1000000000
P003126,0.0926420616,5,NEGAR,,,
P003127,0.2595404137,2,NEGAR,,,
P003128,0.3233046287,2,NEGAR,,,
P003129,0.0458552057,8,APROVAR,0.0240000000,60,0.1500000000
P003130,0.0401065896,8,APROVAR,0.0240000000,60,0.1500000000
P003131,0.1348788828,4,NEGAR,,,
P003132,0.0455871675,8,APROVAR,0.0240000000,60,0.1500000000
P003133,0.0700150007,6,APROVAR,0.0260000000,48,0.2000000000
P003134,0.3997018633,1,NEGAR,,,
P003135,0.0390639201,8,APROVAR,0.0240000000,60,0.1500000000
P003136,0.1819413173,3,NEGAR,,,
P003137,0.0523672262,7,APROVAR,0.0250000000,60,0.1500000000
P003138,0.1547363327,3,NEGAR,,,
P003139,0.1547974691,3,NEGAR,,,
P003140,0.0653225826,6,APROVAR,0.0260000000,48,0.2000000000
P003141,0.0809064203,5,NEGAR,,,
P003142,0.0547582483,7,APROVAR,0.0250000000,60,0.1500000000
P003143,0.2902958105,2,NEGAR,,,
P003144,0.1880382005,3,NEGAR,,,
P003145,0.0892452817,5,NEGAR,,,
P003146,0.1340698712,4,NEGAR,,,
P003147,0.3699185585,1,NEGAR,,,
P003148,0.1016470296,4,NEGAR,,,
P003149,0.1374298483,4,NEGAR,,,
P003150,0.2055413393,3,NEGAR,,,
P003151,0.0225520915,9,APROVAR,0.0230000000,60,0.1000000000
P003152,0.2484673141,2,NEGAR,,,
P003153,0.2281292747,2,NEGAR,,,
P003154,0.2448048971,2,NEGAR,,,
P003155,0.3317604861,2,NEGAR,,,
P003156,0.3357476288,2,NEGAR,,,
P003157,0.0545799590,7,APROVAR,0.0250000000,60,0.1500000000
P003158,0.0211048701,9,APROVAR,0.0230000000,60,0.1000000000
P003159,0.1296882437,4,NEGAR,,,
P003160,0.0440942867,8,APROVAR,0.0240000000,60,0.1500000000
P003161,0.0522596944,7,APROVAR,0.0250000000,60,0.1500000000
P003162,0.0311155119,9,APROVAR,0.0230000000,60,0.1000000000
P003163,0.2421811321,2,NEGAR,,,
P003164,0.0318639001,9,APROVAR,0.0230000000,60,0.1000000000
P003165,0.1945114502,3,NEGAR,,,
P003166,0.0792976302,5,NEGAR,,,
P003167,0.1957008120,3,NEGAR,,,
P003168,0.0705832944,6,APROVAR,0.0260000000,48,0.2000000000
P003169,0.3299814971,2,NEGAR,,,
P003170,0.0263424272,9,APROVAR,0.0230000000,60,0.1000000000
P003171,0.0882439158,5,NEGAR,,,
P003172,0.0542408111,7,APROVAR,0.0250000000,60,0.1500000000
P003173,0.0371493216,8,APROVAR,0.0240000000,60,0.1500000000
P003174,0.2444088886,2,NEGAR,,,
P003175,0.3616332799,1,NEGAR,,,
P003176,0.0309377174,9,APROVAR,0.0230000000,60,0.1000000000
P003177,0.1691134892,3,NEGAR,,,
P003178,0.4530259587,1,NEGAR,,,
P003179,0.1321595412,4,NEGAR,,,
P003180,0.0750208030,5,NEGAR,,,
P003181,0.0598480748,7,APROVAR,0.0250000000,60,0.1500000000
P003182,0.4159771958,1,NEGAR,,,
P003183,0.1339264599,4,NEGAR,,,
P003184,0.0825583427,5,NEGAR,,,
P003185,0.0281021528,9,APROVAR,0.0230000000,60,0.1000000000
P003186,0.3434355919,2,NEGAR,,,
P003187,0.0681336257,6,APROVAR,0.0260000000,48,0.2000000000
P003188,0.0173991489,10,APROVAR,0.0225000000,60,0.1000000000
P003189,0.0872003200,5,NEGAR,,,
P003190,0.0307181827,9,APROVAR,0.0230000000,60,0.1000000000
P003191,0.2594635402,2,NEGAR,,,
P003192,0.0652080849,6,APROVAR,0.0260000000,48,0.2000000000
P003193,0.2865911222,2,NEGAR,,,
P003194,0.1930670945,3,NEGAR,,,
P003195,0.0553900250,7,APROVAR,0.0250000000,60,0.1500000000
P003196,0.3976435995,1,NEGAR,,,
P003197,0.2672566368,2,NEGAR,,,
P003198,0.0300967648,9,APROVAR,0.0230000000,60,0.1000000000
P003199,0.0538589446,7,APROVAR,0.0250000000,60,0.1500000000
P003200,0.1063583312,4,NEGAR,,,
P003201,0.0413871481,8,APROVAR,0.0240000000,60,0.1500000000
P003202,0.3435300931,2,NEGAR,,,
P003203,0.0927466250,5,NEGAR,,,
P003204,0.2386240108,2,NEGAR,,,
P003205,0.0289065998,9,APROVAR,0.0230000000,60,0.1000000000
P003206,0.2820912730,2,NEGAR,,,
P003207,0.0658710041,6,APROVAR,0.0260000000,48,0.2000000000
P003208,0.0603989799,6,APROVAR,0.0260000000,48,0.2000000000
P003209,0.0327363651,9,APROVAR,0.0230000000,60,0.1000000000
P003210,0.0622859123,6,APROVAR,0.0260000000,48,0.2000000000
P003211,0.0315832134,9,APROVAR,0.0230000000,60,0.1000000000
P003212,0.0275224148,9,APROVAR,0.0230000000,60,0.1000000000
P003213,0.0604598921,6,APROVAR,0.0260000000,48,0.2000000000
P003214,0.0456726859,8,APROVAR,0.0240000000,60,0.1500000000
P003215,0.0578303905,7,APROVAR,0.0250000000,60,0.1500000000
P003216,0.2497421106,2,NEGAR,,,
P003217,0.2857675145,2,NEGAR,,,
P003218,0.0396063450,8,APROVAR,0.0240000000,60,0.1500000000
P003219,0.0567375769,7,APROVAR,0.0250000000,60,0.1500000000
P003220,0.1795000917,3,NEGAR,,,
P003221,0.3890404761,1,NEGAR,,,
P003222,0.4272899483,1,NEGAR,,,
P003223,0.2586388014,2,NEGAR,,,
P003224,0.2398298105,2,NEGAR,,,
P003225,0.0474838281,8,APROVAR,0.0240000000,60,0.1500000000
P003226,0.1104581451,4,NEGAR,,,
P003227,0.1271767651,4,NEGAR,,,
P003228,0.0390763310,8,APROVAR,0.0240000000,60,0.1500000000
P003229,0.0321179033,9,APROVAR,0.0230000000,60,0.1000000000
P003230,0.1039415897,4,NEGAR,,,
P003231,0.0422899304,8,APROVAR,0.0240000000,60,0.1500000000
P003232,0.0330203714,9,APROVAR,0.0230000000,60,0.1000000000
P003233,0.2568687491,2,NEGAR,,,
P003234,0.0459715229,8,APROVAR,0.0240000000,60,0.1500000000
P003235,0.0837828621,5,NEGAR,,,
P003236,0.0270290909,9,APROVAR,0.0230000000,60,0.1000000000
P003237,0.0275337263,9,APROVAR,0.0230000000,60,0.1000000000
P003238,0.0464337796,8,APROVAR,0.0240000000,60,0.1500000000
P003239,0.0414929191,8,APROVAR,0.0240000000,60,0.1500000000
P003240,0.0373997843,8,APROVAR,0.0240000000,60,0.1500000000
P003241,0.0661378651,6,APROVAR,0.0260000000,48,0.2000000000
P003242,0.1371865570,4,NEGAR,,,
P003243,0.1954784835,3,NEGAR,,,
P003244,0.3096627756,2,NEGAR,,,
P003245,0.4207290618,1,NEGAR,,,
P003246,0.3650963245,1,NEGAR,,,
P003247,0.1790603104,3,NEGAR,,,
P003248,0.0745086670,6,APROVAR,0.0260000000,48,0.2000000000
P003249,0.0246518675,9,APROVAR,0.0230000000,60,0.1000000000
P003250,0.0334251626,9,APROVAR,0.0230000000,60,0.1000000000
P003251,0.2932006786,2,NEGAR,,,
P003252,0.0441972948,8,APROVAR,0.0240000000,60,0.1500000000
P003253,0.0820924868,5,NEGAR,,,
P003254,0.1500925700,3,NEGAR,,,
P003255,0.3254430960,2,NEGAR,,,
P003256,0.3362012708,2,NEGAR,,,
P003257,0.0541291803,7,APROVAR,0.0250000000,60,0.1500000000
P003258,0.2608161712,2,NEGAR,,,
P003259,0.2662495300,2,NEGAR,,,
P003260,0.2634341856,2,NEGAR,,,
P003261,0.0636878377,6,APROVAR,0.0260000000,48,0.2000000000
P003262,0.0400069966,8,APROVAR,0.0240000000,60,0.1500000000
P003263,0.0927927643,5,NEGAR,,,
P003264,0.0410488462,8,APROVAR,0.0240000000,60,0.1500000000
P003265,0.1028922111,4,NEGAR,,,
P003266,0.0487051444,8,APROVAR,0.0240000000,60,0.1500000000
P003267,0.1465170999,4,NEGAR,,,
P003268,0.2499067493,2,NEGAR,,,
P003269,0.1265253966,4,NEGAR,,,
P003270,0.0384061167,8,APROVAR,0.0240000000,60,0.1500000000
P003271,0.0550190764,7,APROVAR,0.0250000000,60,0.1500000000
P003272,0.0350870472,8,APROVAR,0.0240000000,60,0.1500000000
P003273,0.0403580615,8,APROVAR,0.0240000000,60,0.1500000000
P003274,0.2244975348,2,NEGAR,,,
P003275,0.0364613178,8,APROVAR,0.0240000000,60,0.1500000000
P003276,0.1702575934,3,NEGAR,,,
P003277,0.0516952584,7,APROVAR,0.0250000000,60,0.1500000000
P003278,0.3409443524,2,NEGAR,,,
P003279,0.0588192466,7,APROVAR,0.0250000000,60,0.1500000000
P003280,0.0760239800,5,NEGAR,,,
P003281,0.2221926630,2,NEGAR,,,
P003282,0.0881918987,5,NEGAR,,,
P003283,0.3381259458,2,NEGAR,,,
P003284,0.0321406666,9,APROVAR,0.0230000000,60,0.1000000000
P003285,0.3912037387,1,NEGAR,,,
P003286,0.1736277372,3,NEGAR,,,
P003287,0.4333816768,1,NEGAR,,,
P003288,0.0363099170,8,APROVAR,0.0240000000,60,0.1500000000
P003289,0.0316431051,9,APROVAR,0.0230000000,60,0.1000000000
P003290,0.0520585081,7,APROVAR,0.0250000000,60,0.1500000000
P003291,0.4087010617,1,NEGAR,,,
P003292,0.0361556663,8,APROVAR,0.0240000000,60,0.1500000000
P003293,0.0768455479,5,NEGAR,,,
P003294,0.2349533991,2,NEGAR,,,
P003295,0.0381768734,8,APROVAR,0.0240000000,60,0.1500000000
P003296,0.2691380918,2,NEGAR,,,
P003297,0.0622788375,6,APROVAR,0.0260000000,48,0.2000000000
P003298,0.1861204419,3,NEGAR,,,
P003299,0.1153894944,4,NEGAR,,,
P003300,0.0476692551,8,APROVAR,0.0240000000,60,0.1500000000
P003301,0.0685153135,6,APROVAR,0.0260000000,48,0.2000000000
P003302,0.1580740499,3,NEGAR,,,
P003303,0.0906542059,5,NEGAR,,,
P003304,0.0732291376,6,APROVAR,0.0260000000,48,0.2000000000
P003305,0.4930674361,1,NEGAR,,,
P003306,0.0347001649,9,APROVAR,0.0230000000,60,0.1000000000
P003307,0.0342947607,9,APROVAR,0.0230000000,60,0.1000000000
P003308,0.0481137627,8,APROVAR,0.0240000000,60,0.1500000000
P003309,0.3394828553,2,NEGAR,,,
P003310,0.1084661499,4,NEGAR,,,
P003311,0.2358778054,2,NEGAR,,,
P003312,0.1847691609,3,NEGAR,,,
P003313,0.0392481888,8,APROVAR,0.0240000000,60,0.1500000000
P003314,0.1641229380,3,NEGAR,,,
P003315,0.0942858873,5,NEGAR,,,
P003316,0.1319116948,4,NEGAR,,,
P003317,0.1595272766,3,NEGAR,,,
P003318,0.2978205738,2,NEGAR,,,
P003319,0.0387780878,8,APROVAR,0.0240000000,60,0.1500000000
